SIMRUN,TIMEINT,DATACOLLECTIONMEASUREMENT,ACCELERATION,DIST,LENGTH,VEHS,PERS,QUEUEDELAY,SPEEDAVGARITH,SPEEDAVGHARM,OCCUPRATE
2,103-5,1,0.82390008041643947,288.12368447852031750,4.18174515520661938,14,14,62.78571428571428470,28.64639043619188641,20.58844735401266490,0.44075353747858514
2,103-5,2,-1.71857409510224102,391.35621913068666800,3.38307227194309235,2,2,5.50000000000000000,7.48948068794392441,7.46870607738343040,1.00000000000000000
2,103-5,3,-1.86105315410743088,196.40258499972560458,3.06843172016107690,5,5,1.19999999999999996,16.34226678694909651,14.70107301181657000,1.00000000000000000
2,103-5,4,0.75720074522248848,336.77405307018710801,4.53445564499245002,13,13,7.53846153846153832,16.18363661914817797,12.55583411786332348,0.84157405743990243
2,103-6,1,-0.96935163381239287,287.77176726861335965,4.49664606833437741,12,12,42.33333333333333570,23.82634773910603698,19.40929772131414666,0.58548503680021036
2,103-6,2,-0.82194927194754952,397.10622789495187135,5.35891427824218969,9,9,38.11111111111111427,24.45935503886089180,23.40578470068457051,0.63409090415230196
2,103-6,3,,,,0,0,,,,1.00000000000000000
2,103-6,4,0.40602441860783139,336.38121510894745825,3.52930127064975130,13,13,4.92307692307692424,26.86524491050024466,23.03193146122060142,0.87618693580484430
2,103-7,1,,,,0,0,,,,1.00000000000000000
2,103-7,2,1.44815119649114155,393.35143211441067024,6.43840897113936261,7,7,29.57142857142857295,17.83349548616144631,12.37965055403468462,0.28105861036594981
2,103-7,3,0.79603103071451675,199.15531880101562479,3.27018839826299867,17,17,55.88235294117647101,21.84423675509023965,15.14719023654631336,0.95568114286632233
2,103-7,4,0.43449307737222403,336.73619192915890608,6.31648956229453606,11,11,20.81818181818181657,15.08667515528174974,8.81353981877976267,0.52147085910249202
2,103-8,1,,,,0,0,,,,1.00000000000000000
2,103-8,2,,,,0,0,,,,0.00000000000000000
2,103-8,3,0.11438108458804681,199.40297611525443244,6.17991371746057183,10,10,35.70000000000000284,14.06445582280696627,6.28417089328350276,0.99714704908292240
2,103-8,4,0.70959554042804884,335.94180300623753510,4.79395879904415789,9,9,57.22222222222222143,14.93831688571059324,5.11782802284087257,0.85687629589199998
2,103-9,1,0.19614895960692441,287.47751871703735560,5.06558173932474265,13,13,94.07692307692308020,32.08086907925055442,29.58893442240865923,0.57517757411190185
2,103-9,2,,,,0,0,,,,0.00000000000000000
2,103-9,3,,,,0,0,,,,1.00000000000000000
2,103-9,4,0.20861487719629593,338.44452137238442901,4.65370338315849885,22,22,63.59090909090909349,21.90004736187899326,13.72485564354837528,0.78900588603512933
2,103-10,1,-1.08621552190627546,284.48968515235873156,3.55647838887279422,11,11,119.45454545454545325,22.20858533166414972,17.75167926313548250,0.75774716158388933
2,103-10,2,0.16022601517048368,395.03570774149045519,6.01399286384576470,10,10,94.59999999999999432,15.27108392868699127,12.41291469046524654,0.43213801563926496
2,103-10,3,,,,0,0,,,,1.00000000000000000
2,103-10,4,-0.26784082090490680,338.07113566745709932,4.34183059401791294,16,16,27.93750000000000000,18.25130873377703011,14.50379116054336137,1.00000000000000000
